sentence_id,volume,group_start,seg_idx,src_file,t_start,t_end,duration,media_file,source
350,1,301,147,GLOSSIKA-ENZS-F1-GMS-0301A.mp3,635.630,637.450,1.821,transcript_media/en/ZS_F1_0350_en.mp3,F1-GMS-0301A 10:35.63-10:37.45
351,1,351,0,GLOSSIKA-ENZS-F1-GMS-0351A.mp3,0.000,3.340,3.340,transcript_media/en/ZS_F1_0351_en.mp3,F1-GMS-0351A 00:00.00-00:03.34
352,1,351,3,GLOSSIKA-ENZS-F1-GMS-0351A.mp3,13.136,14.698,1.561,transcript_media/en/ZS_F1_0352_en.mp3,F1-GMS-0351A 00:13.14-00:14.70
353,1,351,6,GLOSSIKA-ENZS-F1-GMS-0351A.mp3,24.864,26.764,1.900,transcript_media/en/ZS_F1_0353_en.mp3,F1-GMS-0351A 00:24.86-00:26.76
354,1,351,9,GLOSSIKA-ENZS-F1-GMS-0351A.mp3,36.587,38.279,1.692,transcript_media/en/ZS_F1_0354_en.mp3,F1-GMS-0351A 00:36.59-00:38.28
355,1,351,12,GLOSSIKA-ENZS-F1-GMS-0351A.mp3,48.977,50.520,1.543,transcript_media/en/ZS_F1_0355_en.mp3,F1-GMS-0351A 00:48.98-00:50.52
356,1,351,15,GLOSSIKA-ENZS-F1-GMS-0351A.mp3,61.515,63.367,1.852,transcript_media/en/ZS_F1_0356_en.mp3,F1-GMS-0351A 01:01.52-01:03.37
357,1,351,18,GLOSSIKA-ENZS-F1-GMS-0351A.mp3,74.377,76.277,1.900,transcript_media/en/ZS_F1_0357_en.mp3,F1-GMS-0351A 01:14.38-01:16.28
358,1,351,21,GLOSSIKA-ENZS-F1-GMS-0351A.mp3,87.531,89.707,2.176,transcript_media/en/ZS_F1_0358_en.mp3,F1-GMS-0351A 01:27.53-01:29.71
359,1,351,24,GLOSSIKA-ENZS-F1-GMS-0351A.mp3,101.362,103.695,2.333,transcript_media/en/ZS_F1_0359_en.mp3,F1-GMS-0351A 01:41.36-01:43.69
360,1,351,27,GLOSSIKA-ENZS-F1-GMS-0351A.mp3,116.094,118.898,2.804,transcript_media/en/ZS_F1_0360_en.mp3,F1-GMS-0351A 01:56.09-01:58.90
361,1,351,30,GLOSSIKA-ENZS-F1-GMS-0351A.mp3,132.262,134.197,1.935,transcript_media/en/ZS_F1_0361_en.mp3,F1-GMS-0351A 02:12.26-02:14.20
362,1,351,33,GLOSSIKA-ENZS-F1-GMS-0351A.mp3,147.644,151.356,3.712,transcript_media/en/ZS_F1_0362_en.mp3,F1-GMS-0351A 02:27.64-02:31.36
363,1,351,36,GLOSSIKA-ENZS-F1-GMS-0351A.mp3,164.906,167.767,2.861,transcript_media/en/ZS_F1_0363_en.mp3,F1-GMS-0351A 02:44.91-02:47.77
364,1,351,39,GLOSSIKA-ENZS-F1-GMS-0351A.mp3,181.083,184.950,3.867,transcript_media/en/ZS_F1_0364_en.mp3,F1-GMS-0351A 03:01.08-03:04.95
365,1,351,42,GLOSSIKA-ENZS-F1-GMS-0351A.mp3,199.966,202.947,2.981,transcript_media/en/ZS_F1_0365_en.mp3,F1-GMS-0351A 03:19.97-03:22.95
366,1,351,45,GLOSSIKA-ENZS-F1-GMS-0351A.mp3,216.447,219.844,3.396,transcript_media/en/ZS_F1_0366_en.mp3,F1-GMS-0351A 03:36.45-03:39.84
367,1,351,48,GLOSSIKA-ENZS-F1-GMS-0351A.mp3,232.032,233.560,1.528,transcript_media/en/ZS_F1_0367_en.mp3,F1-GMS-0351A 03:52.03-03:53.56
368,1,351,51,GLOSSIKA-ENZS-F1-GMS-0351A.mp3,243.837,246.638,2.801,transcript_media/en/ZS_F1_0368_en.mp3,F1-GMS-0351A 04:03.84-04:06.64
369,1,351,54,GLOSSIKA-ENZS-F1-GMS-0351A.mp3,256.036,257.471,1.435,transcript_media/en/ZS_F1_0369_en.mp3,F1-GMS-0351A 04:16.04-04:17.47
370,1,351,57,GLOSSIKA-ENZS-F1-GMS-0351A.mp3,269.469,273.058,3.589,transcript_media/en/ZS_F1_0370_en.mp3,F1-GMS-0351A 04:29.47-04:33.06
371,1,351,60,GLOSSIKA-ENZS-F1-GMS-0351A.mp3,285.607,288.961,3.354,transcript_media/en/ZS_F1_0371_en.mp3,F1-GMS-0351A 04:45.61-04:48.96
372,1,351,63,GLOSSIKA-ENZS-F1-GMS-0351A.mp3,301.654,303.772,2.118,transcript_media/en/ZS_F1_0372_en.mp3,F1-GMS-0351A 05:01.65-05:03.77
373,1,351,66,GLOSSIKA-ENZS-F1-GMS-0351A.mp3,314.192,317.535,3.343,transcript_media/en/ZS_F1_0373_en.mp3,F1-GMS-0351A 05:14.19-05:17.54
374,1,351,69,GLOSSIKA-ENZS-F1-GMS-0351A.mp3,329.840,332.413,2.574,transcript_media/en/ZS_F1_0374_en.mp3,F1-GMS-0351A 05:29.84-05:32.41
375,1,351,72,GLOSSIKA-ENZS-F1-GMS-0351A.mp3,344.274,345.628,1.354,transcript_media/en/ZS_F1_0375_en.mp3,F1-GMS-0351A 05:44.27-05:45.63
376,1,351,75,GLOSSIKA-ENZS-F1-GMS-0351A.mp3,355.353,357.049,1.696,transcript_media/en/ZS_F1_0376_en.mp3,F1-GMS-0351A 05:55.35-05:57.05
377,1,351,78,GLOSSIKA-ENZS-F1-GMS-0351A.mp3,367.799,369.441,1.642,transcript_media/en/ZS_F1_0377_en.mp3,F1-GMS-0351A 06:07.80-06:09.44
378,1,351,81,GLOSSIKA-ENZS-F1-GMS-0351A.mp3,380.127,381.430,1.303,transcript_media/en/ZS_F1_0378_en.mp3,F1-GMS-0351A 06:20.13-06:21.43
379,1,351,84,GLOSSIKA-ENZS-F1-GMS-0351A.mp3,390.642,392.500,1.858,transcript_media/en/ZS_F1_0379_en.mp3,F1-GMS-0351A 06:30.64-06:32.50
380,1,351,87,GLOSSIKA-ENZS-F1-GMS-0351A.mp3,403.720,405.153,1.433,transcript_media/en/ZS_F1_0380_en.mp3,F1-GMS-0351A 06:43.72-06:45.15
381,1,351,90,GLOSSIKA-ENZS-F1-GMS-0351A.mp3,415.621,417.747,2.126,transcript_media/en/ZS_F1_0381_en.mp3,F1-GMS-0351A 06:55.62-06:57.75
382,1,351,93,GLOSSIKA-ENZS-F1-GMS-0351A.mp3,428.487,430.229,1.743,transcript_media/en/ZS_F1_0382_en.mp3,F1-GMS-0351A 07:08.49-07:10.23
383,1,351,96,GLOSSIKA-ENZS-F1-GMS-0351A.mp3,440.442,442.110,1.667,transcript_media/en/ZS_F1_0383_en.mp3,F1-GMS-0351A 07:20.44-07:22.11
384,1,351,99,GLOSSIKA-ENZS-F1-GMS-0351A.mp3,452.918,454.973,2.055,transcript_media/en/ZS_F1_0384_en.mp3,F1-GMS-0351A 07:32.92-07:34.97
385,1,351,102,GLOSSIKA-ENZS-F1-GMS-0351A.mp3,466.655,467.712,1.057,transcript_media/en/ZS_F1_0385_en.mp3,F1-GMS-0351A 07:46.66-07:47.71
386,1,351,105,GLOSSIKA-ENZS-F1-GMS-0351A.mp3,477.546,478.721,1.176,transcript_media/en/ZS_F1_0386_en.mp3,F1-GMS-0351A 07:57.55-07:58.72
387,1,351,108,GLOSSIKA-ENZS-F1-GMS-0351A.mp3,488.419,490.149,1.731,transcript_media/en/ZS_F1_0387_en.mp3,F1-GMS-0351A 08:08.42-08:10.15
388,1,351,111,GLOSSIKA-ENZS-F1-GMS-0351A.mp3,500.878,502.374,1.496,transcript_media/en/ZS_F1_0388_en.mp3,F1-GMS-0351A 08:20.88-08:22.37
389,1,351,114,GLOSSIKA-ENZS-F1-GMS-0351A.mp3,513.035,514.822,1.787,transcript_media/en/ZS_F1_0389_en.mp3,F1-GMS-0351A 08:33.03-08:34.82
390,1,351,117,GLOSSIKA-ENZS-F1-GMS-0351A.mp3,525.728,528.577,2.849,transcript_media/en/ZS_F1_0390_en.mp3,F1-GMS-0351A 08:45.73-08:48.58
391,1,351,120,GLOSSIKA-ENZS-F1-GMS-0351A.mp3,542.339,545.473,3.134,transcript_media/en/ZS_F1_0391_en.mp3,F1-GMS-0351A 09:02.34-09:05.47
392,1,351,123,GLOSSIKA-ENZS-F1-GMS-0351A.mp3,557.862,561.210,3.349,transcript_media/en/ZS_F1_0392_en.mp3,F1-GMS-0351A 09:17.86-09:21.21
393,1,351,126,GLOSSIKA-ENZS-F1-GMS-0351A.mp3,576.248,580.407,4.159,transcript_media/en/ZS_F1_0393_en.mp3,F1-GMS-0351A 09:36.25-09:40.41
394,1,351,129,GLOSSIKA-ENZS-F1-GMS-0351A.mp3,594.883,598.565,3.682,transcript_media/en/ZS_F1_0394_en.mp3,F1-GMS-0351A 09:54.88-09:58.57
395,1,351,132,GLOSSIKA-ENZS-F1-GMS-0351A.mp3,611.555,613.990,2.436,transcript_media/en/ZS_F1_0395_en.mp3,F1-GMS-0351A 10:11.55-10:13.99
396,1,351,135,GLOSSIKA-ENZS-F1-GMS-0351A.mp3,624.225,628.644,4.419,transcript_media/en/ZS_F1_0396_en.mp3,F1-GMS-0351A 10:24.22-10:28.64
397,1,351,138,GLOSSIKA-ENZS-F1-GMS-0351A.mp3,644.974,649.238,4.264,transcript_media/en/ZS_F1_0397_en.mp3,F1-GMS-0351A 10:44.97-10:49.24
398,1,351,141,GLOSSIKA-ENZS-F1-GMS-0351A.mp3,662.479,665.456,2.977,transcript_media/en/ZS_F1_0398_en.mp3,F1-GMS-0351A 11:02.48-11:05.46
399,1,351,144,GLOSSIKA-ENZS-F1-GMS-0351A.mp3,673.348,677.112,3.764,transcript_media/en/ZS_F1_0399_en.mp3,F1-GMS-0351A 11:13.35-11:17.11
400,1,351,147,GLOSSIKA-ENZS-F1-GMS-0351A.mp3,689.115,690.740,1.625,transcript_media/en/ZS_F1_0400_en.mp3,F1-GMS-0351A 11:29.11-11:30.74
401,1,401,0,GLOSSIKA-ENZS-F1-GMS-0401A.mp3,0.000,3.340,3.340,transcript_media/en/ZS_F1_0401_en.mp3,F1-GMS-0401A 00:00.00-00:03.34
402,1,401,3,GLOSSIKA-ENZS-F1-GMS-0401A.mp3,11.709,13.418,1.709,transcript_media/en/ZS_F1_0402_en.mp3,F1-GMS-0401A 00:11.71-00:13.42
403,1,401,6,GLOSSIKA-ENZS-F1-GMS-0401A.mp3,23.226,24.713,1.488,transcript_media/en/ZS_F1_0403_en.mp3,F1-GMS-0401A 00:23.23-00:24.71
404,1,401,9,GLOSSIKA-ENZS-F1-GMS-0401A.mp3,34.626,36.453,1.828,transcript_media/en/ZS_F1_0404_en.mp3,F1-GMS-0401A 00:34.63-00:36.45
405,1,401,12,GLOSSIKA-ENZS-F1-GMS-0401A.mp3,46.373,48.319,1.946,transcript_media/en/ZS_F1_0405_en.mp3,F1-GMS-0401A 00:46.37-00:48.32
406,1,401,15,GLOSSIKA-ENZS-F1-GMS-0401A.mp3,58.334,60.095,1.761,transcript_media/en/ZS_F1_0406_en.mp3,F1-GMS-0401A 00:58.33-01:00.10
407,1,401,18,GLOSSIKA-ENZS-F1-GMS-0401A.mp3,70.788,72.817,2.029,transcript_media/en/ZS_F1_0407_en.mp3,F1-GMS-0401A 01:10.79-01:12.82
408,1,401,21,GLOSSIKA-ENZS-F1-GMS-0401A.mp3,82.769,84.644,1.875,transcript_media/en/ZS_F1_0408_en.mp3,F1-GMS-0401A 01:22.77-01:24.64
409,1,401,24,GLOSSIKA-ENZS-F1-GMS-0401A.mp3,95.268,97.084,1.815,transcript_media/en/ZS_F1_0409_en.mp3,F1-GMS-0401A 01:35.27-01:37.08
410,1,401,27,GLOSSIKA-ENZS-F1-GMS-0401A.mp3,108.091,110.189,2.098,transcript_media/en/ZS_F1_0410_en.mp3,F1-GMS-0401A 01:48.09-01:50.19
411,1,401,30,GLOSSIKA-ENZS-F1-GMS-0401A.mp3,121.753,124.102,2.349,transcript_media/en/ZS_F1_0411_en.mp3,F1-GMS-0401A 02:01.75-02:04.10
412,1,401,33,GLOSSIKA-ENZS-F1-GMS-0401A.mp3,135.305,136.851,1.546,transcript_media/en/ZS_F1_0412_en.mp3,F1-GMS-0401A 02:15.30-02:16.85
413,1,401,36,GLOSSIKA-ENZS-F1-GMS-0401A.mp3,145.866,146.658,0.792,transcript_media/en/ZS_F1_0413_en.mp3,F1-GMS-0401A 02:25.87-02:26.66
414,1,401,39,GLOSSIKA-ENZS-F1-GMS-0401A.mp3,158.742,160.210,1.468,transcript_media/en/ZS_F1_0414_en.mp3,F1-GMS-0401A 02:38.74-02:40.21
415,1,401,42,GLOSSIKA-ENZS-F1-GMS-0401A.mp3,169.118,171.880,2.762,transcript_media/en/ZS_F1_0415_en.mp3,F1-GMS-0401A 02:49.12-02:51.88
416,1,401,45,GLOSSIKA-ENZS-F1-GMS-0401A.mp3,179.143,182.220,3.076,transcript_media/en/ZS_F1_0416_en.mp3,F1-GMS-0401A 02:59.14-03:02.22
417,1,401,48,GLOSSIKA-ENZS-F1-GMS-0401A.mp3,192.498,193.364,0.865,transcript_media/en/ZS_F1_0417_en.mp3,F1-GMS-0401A 03:12.50-03:13.36
418,1,401,51,GLOSSIKA-ENZS-F1-GMS-0401A.mp3,206.897,208.130,1.233,transcript_media/en/ZS_F1_0418_en.mp3,F1-GMS-0401A 03:26.90-03:28.13
419,1,401,54,GLOSSIKA-ENZS-F1-GMS-0401A.mp3,216.568,219.057,2.490,transcript_media/en/ZS_F1_0419_en.mp3,F1-GMS-0401A 03:36.57-03:39.06
420,1,401,57,GLOSSIKA-ENZS-F1-GMS-0401A.mp3,229.352,230.864,1.512,transcript_media/en/ZS_F1_0420_en.mp3,F1-GMS-0401A 03:49.35-03:50.86
421,1,401,60,GLOSSIKA-ENZS-F1-GMS-0401A.mp3,240.574,242.413,1.839,transcript_media/en/ZS_F1_0421_en.mp3,F1-GMS-0401A 04:00.57-04:02.41
422,1,401,63,GLOSSIKA-ENZS-F1-GMS-0401A.mp3,252.121,253.773,1.653,transcript_media/en/ZS_F1_0422_en.mp3,F1-GMS-0401A 04:12.12-04:13.77
423,1,401,66,GLOSSIKA-ENZS-F1-GMS-0401A.mp3,266.629,269.782,3.153,transcript_media/en/ZS_F1_0423_en.mp3,F1-GMS-0401A 04:26.63-04:29.78
424,1,401,69,GLOSSIKA-ENZS-F1-GMS-0401A.mp3,279.121,281.173,2.052,transcript_media/en/ZS_F1_0424_en.mp3,F1-GMS-0401A 04:39.12-04:41.17
425,1,401,72,GLOSSIKA-ENZS-F1-GMS-0401A.mp3,291.302,293.434,2.132,transcript_media/en/ZS_F1_0425_en.mp3,F1-GMS-0401A 04:51.30-04:53.43
426,1,401,75,GLOSSIKA-ENZS-F1-GMS-0401A.mp3,300.690,304.064,3.374,transcript_media/en/ZS_F1_0426_en.mp3,F1-GMS-0401A 05:00.69-05:04.06
427,1,401,78,GLOSSIKA-ENZS-F1-GMS-0401A.mp3,314.708,315.860,1.152,transcript_media/en/ZS_F1_0427_en.mp3,F1-GMS-0401A 05:14.71-05:15.86
428,1,401,81,GLOSSIKA-ENZS-F1-GMS-0401A.mp3,328.731,330.935,2.204,transcript_media/en/ZS_F1_0428_en.mp3,F1-GMS-0401A 05:28.73-05:30.94
429,1,401,84,GLOSSIKA-ENZS-F1-GMS-0401A.mp3,341.514,343.741,2.228,transcript_media/en/ZS_F1_0429_en.mp3,F1-GMS-0401A 05:41.51-05:43.74
430,1,401,87,GLOSSIKA-ENZS-F1-GMS-0401A.mp3,354.040,356.354,2.314,transcript_media/en/ZS_F1_0430_en.mp3,F1-GMS-0401A 05:54.04-05:56.35
431,1,401,90,GLOSSIKA-ENZS-F1-GMS-0401A.mp3,367.907,370.569,2.662,transcript_media/en/ZS_F1_0431_en.mp3,F1-GMS-0401A 06:07.91-06:10.57
432,1,401,93,GLOSSIKA-ENZS-F1-GMS-0401A.mp3,382.518,384.849,2.331,transcript_media/en/ZS_F1_0432_en.mp3,F1-GMS-0401A 06:22.52-06:24.85
433,1,401,96,GLOSSIKA-ENZS-F1-GMS-0401A.mp3,396.673,399.420,2.747,transcript_media/en/ZS_F1_0433_en.mp3,F1-GMS-0401A 06:36.67-06:39.42
434,1,401,99,GLOSSIKA-ENZS-F1-GMS-0401A.mp3,411.240,413.465,2.225,transcript_media/en/ZS_F1_0434_en.mp3,F1-GMS-0401A 06:51.24-06:53.47
435,1,401,102,GLOSSIKA-ENZS-F1-GMS-0401A.mp3,425.287,426.900,1.613,transcript_media/en/ZS_F1_0435_en.mp3,F1-GMS-0401A 07:05.29-07:06.90
436,1,401,105,GLOSSIKA-ENZS-F1-GMS-0401A.mp3,437.580,439.607,2.027,transcript_media/en/ZS_F1_0436_en.mp3,F1-GMS-0401A 07:17.58-07:19.61
437,1,401,108,GLOSSIKA-ENZS-F1-GMS-0401A.mp3,450.215,452.524,2.310,transcript_media/en/ZS_F1_0437_en.mp3,F1-GMS-0401A 07:30.21-07:32.52
438,1,401,111,GLOSSIKA-ENZS-F1-GMS-0401A.mp3,463.340,464.314,0.973,transcript_media/en/ZS_F1_0438_en.mp3,F1-GMS-0401A 07:43.34-07:44.31
439,1,401,114,GLOSSIKA-ENZS-F1-GMS-0401A.mp3,473.943,474.877,0.934,transcript_media/en/ZS_F1_0439_en.mp3,F1-GMS-0401A 07:53.94-07:54.88
440,1,401,117,GLOSSIKA-ENZS-F1-GMS-0401A.mp3,483.938,485.465,1.527,transcript_media/en/ZS_F1_0440_en.mp3,F1-GMS-0401A 08:03.94-08:05.47
441,1,401,120,GLOSSIKA-ENZS-F1-GMS-0401A.mp3,495.564,496.838,1.274,transcript_media/en/ZS_F1_0441_en.mp3,F1-GMS-0401A 08:15.56-08:16.84
442,1,401,123,GLOSSIKA-ENZS-F1-GMS-0401A.mp3,506.167,507.579,1.412,transcript_media/en/ZS_F1_0442_en.mp3,F1-GMS-0401A 08:26.17-08:27.58
443,1,401,126,GLOSSIKA-ENZS-F1-GMS-0401A.mp3,517.885,519.072,1.187,transcript_media/en/ZS_F1_0443_en.mp3,F1-GMS-0401A 08:37.89-08:39.07
444,1,401,129,GLOSSIKA-ENZS-F1-GMS-0401A.mp3,527.935,529.133,1.198,transcript_media/en/ZS_F1_0444_en.mp3,F1-GMS-0401A 08:47.93-08:49.13
445,1,401,132,GLOSSIKA-ENZS-F1-GMS-0401A.mp3,538.927,539.842,0.915,transcript_media/en/ZS_F1_0445_en.mp3,F1-GMS-0401A 08:58.93-08:59.84
446,1,401,135,GLOSSIKA-ENZS-F1-GMS-0401A.mp3,548.695,549.610,0.916,transcript_media/en/ZS_F1_0446_en.mp3,F1-GMS-0401A 09:08.69-09:09.61
447,1,401,138,GLOSSIKA-ENZS-F1-GMS-0401A.mp3,559.270,560.373,1.103,transcript_media/en/ZS_F1_0447_en.mp3,F1-GMS-0401A 09:19.27-09:20.37
448,1,401,141,GLOSSIKA-ENZS-F1-GMS-0401A.mp3,569.807,570.885,1.078,transcript_media/en/ZS_F1_0448_en.mp3,F1-GMS-0401A 09:29.81-09:30.89
449,1,401,144,GLOSSIKA-ENZS-F1-GMS-0401A.mp3,580.151,581.381,1.230,transcript_media/en/ZS_F1_0449_en.mp3,F1-GMS-0401A 09:40.15-09:41.38
450,1,401,147,GLOSSIKA-ENZS-F1-GMS-0401A.mp3,590.645,592.069,1.424,transcript_media/en/ZS_F1_0450_en.mp3,F1-GMS-0401A 09:50.64-09:52.07
451,1,451,0,GLOSSIKA-ENZS-F1-GMS-0451A.mp3,0.000,6.864,6.864,transcript_media/en/ZS_F1_0451_en.mp3,F1-GMS-0451A 00:00.00-00:06.86
452,1,451,3,GLOSSIKA-ENZS-F1-GMS-0451A.mp3,16.948,18.716,1.768,transcript_media/en/ZS_F1_0452_en.mp3,F1-GMS-0451A 00:16.95-00:18.72
453,1,451,6,GLOSSIKA-ENZS-F1-GMS-0451A.mp3,28.978,30.573,1.595,transcript_media/en/ZS_F1_0453_en.mp3,F1-GMS-0451A 00:28.98-00:30.57
454,1,451,9,GLOSSIKA-ENZS-F1-GMS-0451A.mp3,40.062,41.401,1.339,transcript_media/en/ZS_F1_0454_en.mp3,F1-GMS-0451A 00:40.06-00:41.40
455,1,451,12,GLOSSIKA-ENZS-F1-GMS-0451A.mp3,51.146,52.664,1.519,transcript_media/en/ZS_F1_0455_en.mp3,F1-GMS-0451A 00:51.15-00:52.66
456,1,451,15,GLOSSIKA-ENZS-F1-GMS-0451A.mp3,62.766,64.298,1.532,transcript_media/en/ZS_F1_0456_en.mp3,F1-GMS-0451A 01:02.77-01:04.30
457,1,451,18,GLOSSIKA-ENZS-F1-GMS-0451A.mp3,73.879,75.300,1.421,transcript_media/en/ZS_F1_0457_en.mp3,F1-GMS-0451A 01:13.88-01:15.30
458,1,451,21,GLOSSIKA-ENZS-F1-GMS-0451A.mp3,84.730,86.218,1.488,transcript_media/en/ZS_F1_0458_en.mp3,F1-GMS-0451A 01:24.73-01:26.22
459,1,451,24,GLOSSIKA-ENZS-F1-GMS-0451A.mp3,95.383,96.610,1.227,transcript_media/en/ZS_F1_0459_en.mp3,F1-GMS-0451A 01:35.38-01:36.61
460,1,451,27,GLOSSIKA-ENZS-F1-GMS-0451A.mp3,106.352,108.004,1.653,transcript_media/en/ZS_F1_0460_en.mp3,F1-GMS-0451A 01:46.35-01:48.00
461,1,451,30,GLOSSIKA-ENZS-F1-GMS-0451A.mp3,119.278,121.436,2.158,transcript_media/en/ZS_F1_0461_en.mp3,F1-GMS-0451A 01:59.28-02:01.44
462,1,451,33,GLOSSIKA-ENZS-F1-GMS-0451A.mp3,133.041,135.345,2.304,transcript_media/en/ZS_F1_0462_en.mp3,F1-GMS-0451A 02:13.04-02:15.34
463,1,451,36,GLOSSIKA-ENZS-F1-GMS-0451A.mp3,147.420,149.837,2.417,transcript_media/en/ZS_F1_0463_en.mp3,F1-GMS-0451A 02:27.42-02:29.84
464,1,451,39,GLOSSIKA-ENZS-F1-GMS-0451A.mp3,157.220,160.552,3.332,transcript_media/en/ZS_F1_0464_en.mp3,F1-GMS-0451A 02:37.22-02:40.55
465,1,451,42,GLOSSIKA-ENZS-F1-GMS-0451A.mp3,174.066,176.838,2.772,transcript_media/en/ZS_F1_0465_en.mp3,F1-GMS-0451A 02:54.07-02:56.84
466,1,451,45,GLOSSIKA-ENZS-F1-GMS-0451A.mp3,187.735,188.902,1.167,transcript_media/en/ZS_F1_0466_en.mp3,F1-GMS-0451A 03:07.74-03:08.90
467,1,451,48,GLOSSIKA-ENZS-F1-GMS-0451A.mp3,200.745,203.065,2.319,transcript_media/en/ZS_F1_0467_en.mp3,F1-GMS-0451A 03:20.75-03:23.06
468,1,451,51,GLOSSIKA-ENZS-F1-GMS-0451A.mp3,216.313,219.361,3.047,transcript_media/en/ZS_F1_0468_en.mp3,F1-GMS-0451A 03:36.31-03:39.36
469,1,451,54,GLOSSIKA-ENZS-F1-GMS-0451A.mp3,231.840,234.239,2.399,transcript_media/en/ZS_F1_0469_en.mp3,F1-GMS-0451A 03:51.84-03:54.24
470,1,451,57,GLOSSIKA-ENZS-F1-GMS-0451A.mp3,245.988,247.527,1.539,transcript_media/en/ZS_F1_0470_en.mp3,F1-GMS-0451A 04:05.99-04:07.53
471,1,451,60,GLOSSIKA-ENZS-F1-GMS-0451A.mp3,257.597,258.749,1.152,transcript_media/en/ZS_F1_0471_en.mp3,F1-GMS-0451A 04:17.60-04:18.75
472,1,451,63,GLOSSIKA-ENZS-F1-GMS-0451A.mp3,269.917,272.413,2.496,transcript_media/en/ZS_F1_0472_en.mp3,F1-GMS-0451A 04:29.92-04:32.41
473,1,451,66,GLOSSIKA-ENZS-F1-GMS-0451A.mp3,283.628,285.421,1.793,transcript_media/en/ZS_F1_0473_en.mp3,F1-GMS-0451A 04:43.63-04:45.42
474,1,451,69,GLOSSIKA-ENZS-F1-GMS-0451A.mp3,296.268,297.024,0.756,transcript_media/en/ZS_F1_0474_en.mp3,F1-GMS-0451A 04:56.27-04:57.02
475,1,451,72,GLOSSIKA-ENZS-F1-GMS-0451A.mp3,310.671,313.761,3.090,transcript_media/en/ZS_F1_0475_en.mp3,F1-GMS-0451A 05:10.67-05:13.76
476,1,451,75,GLOSSIKA-ENZS-F1-GMS-0451A.mp3,327.994,331.499,3.505,transcript_media/en/ZS_F1_0476_en.mp3,F1-GMS-0451A 05:27.99-05:31.50
477,1,451,78,GLOSSIKA-ENZS-F1-GMS-0451A.mp3,345.776,348.191,2.415,transcript_media/en/ZS_F1_0477_en.mp3,F1-GMS-0451A 05:45.78-05:48.19
478,1,451,81,GLOSSIKA-ENZS-F1-GMS-0451A.mp3,358.570,361.053,2.484,transcript_media/en/ZS_F1_0478_en.mp3,F1-GMS-0451A 05:58.57-06:01.05
479,1,451,84,GLOSSIKA-ENZS-F1-GMS-0451A.mp3,373.476,375.281,1.805,transcript_media/en/ZS_F1_0479_en.mp3,F1-GMS-0451A 06:13.48-06:15.28
480,1,451,87,GLOSSIKA-ENZS-F1-GMS-0451A.mp3,386.471,390.088,3.617,transcript_media/en/ZS_F1_0480_en.mp3,F1-GMS-0451A 06:26.47-06:30.09
481,1,451,90,GLOSSIKA-ENZS-F1-GMS-0451A.mp3,404.760,407.719,2.959,transcript_media/en/ZS_F1_0481_en.mp3,F1-GMS-0451A 06:44.76-06:47.72
482,1,451,93,GLOSSIKA-ENZS-F1-GMS-0451A.mp3,420.722,423.669,2.947,transcript_media/en/ZS_F1_0482_en.mp3,F1-GMS-0451A 07:00.72-07:03.67
483,1,451,96,GLOSSIKA-ENZS-F1-GMS-0451A.mp3,434.735,438.823,4.088,transcript_media/en/ZS_F1_0483_en.mp3,F1-GMS-0451A 07:14.73-07:18.82
484,1,451,99,GLOSSIKA-ENZS-F1-GMS-0451A.mp3,450.661,454.853,4.192,transcript_media/en/ZS_F1_0484_en.mp3,F1-GMS-0451A 07:30.66-07:34.85
485,1,451,102,GLOSSIKA-ENZS-F1-GMS-0451A.mp3,465.450,469.268,3.818,transcript_media/en/ZS_F1_0485_en.mp3,F1-GMS-0451A 07:45.45-07:49.27
486,1,451,105,GLOSSIKA-ENZS-F1-GMS-0451A.mp3,481.667,487.606,5.938,transcript_media/en/ZS_F1_0486_en.mp3,F1-GMS-0451A 08:01.67-08:07.61
487,1,451,108,GLOSSIKA-ENZS-F1-GMS-0451A.mp3,509.579,514.419,4.840,transcript_media/en/ZS_F1_0487_en.mp3,F1-GMS-0451A 08:29.58-08:34.42
488,1,451,111,GLOSSIKA-ENZS-F1-GMS-0451A.mp3,526.797,529.917,3.120,transcript_media/en/ZS_F1_0488_en.mp3,F1-GMS-0451A 08:46.80-08:49.92
489,1,451,114,GLOSSIKA-ENZS-F1-GMS-0451A.mp3,540.396,544.813,4.417,transcript_media/en/ZS_F1_0489_en.mp3,F1-GMS-0451A 09:00.40-09:04.81
490,1,451,117,GLOSSIKA-ENZS-F1-GMS-0451A.mp3,557.991,561.390,3.399,transcript_media/en/ZS_F1_0490_en.mp3,F1-GMS-0451A 09:17.99-09:21.39
491,1,451,120,GLOSSIKA-ENZS-F1-GMS-0451A.mp3,572.015,573.381,1.367,transcript_media/en/ZS_F1_0491_en.mp3,F1-GMS-0451A 09:32.01-09:33.38
492,1,451,123,GLOSSIKA-ENZS-F1-GMS-0451A.mp3,583.631,586.811,3.180,transcript_media/en/ZS_F1_0492_en.mp3,F1-GMS-0451A 09:43.63-09:46.81
493,1,451,126,GLOSSIKA-ENZS-F1-GMS-0451A.mp3,595.783,597.199,1.416,transcript_media/en/ZS_F1_0493_en.mp3,F1-GMS-0451A 09:55.78-09:57.20
494,1,451,129,GLOSSIKA-ENZS-F1-GMS-0451A.mp3,604.600,605.779,1.179,transcript_media/en/ZS_F1_0494_en.mp3,F1-GMS-0451A 10:04.60-10:05.78
